"ï..month","town","flat_type","block","street_name","mean_storey","floor_area_sqm","lease_commence_date","resale_price","adj_resale_price","price_per_sqm","adj_price_per_sqm","accom_cpi","MRT","HAWKER","SHOPPING.MALL"
"2010-07","SENGKANG","5 ROOM","302A","ANCHORVALE LINK",8,110,2001,445000,478098.7784,4045.454545,4346.352531,93.077,10,10,10
"2010-07","SENGKANG","5 ROOM","305A","ANCHORVALE LINK",5,110,2002,416000,446941.7794,3781.818182,4063.107085,93.077,10,10,10
"2010-07","SENGKANG","5 ROOM","305A","ANCHORVALE LINK",5,110,2002,409000,439421.1244,3718.181818,3994.737495,93.077,10,10,10
"2010-07","SENGKANG","5 ROOM","305C","ANCHORVALE LINK",14,110,2001,460000,494214.4676,4181.818182,4492.858796,93.077,10,10,10
"2010-07","SENGKANG","5 ROOM","306C","ANCHORVALE LINK",5,110,2002,417000,448016.1587,3790.909091,4072.87417,93.077,10,10,10
"2010-07","SENGKANG","5 ROOM","306C","ANCHORVALE LINK",2,110,2002,408000,438346.7452,3709.090909,3984.970411,93.077,10,10,10
"2010-07","SENGKANG","5 ROOM","306C","ANCHORVALE LINK",17,110,2002,440000,472726.882,4000,4297.517109,93.077,10,10,10
"2010-07","SENGKANG","5 ROOM","307C","ANCHORVALE RD",14,110,2001,425000,456611.1929,3863.636364,4151.010844,93.077,6,15,15
"2010-07","SENGKANG","5 ROOM","307C","ANCHORVALE RD",11,110,2001,427000,458759.9514,3881.818182,4170.545013,93.077,6,15,15
"2010-07","SENGKANG","5 ROOM","308B","ANCHORVALE RD",5,110,2001,4e+05,429751.7109,3636.363636,3906.833736,93.077,6,15,15
"2010-07","SENGKANG","5 ROOM","295C","COMPASSVALE CRES",11,110,2002,423000,454462.4343,3845.454545,4131.476676,93.077,6,6,14
"2010-07","SENGKANG","5 ROOM","227B","COMPASSVALE DR",2,115,2000,379000,407189.7461,3295.652174,3540.780401,93.077,6,3,8
"2010-07","SENGKANG","5 ROOM","227D","COMPASSVALE DR",14,115,2000,435000,467354.9857,3782.608696,4063.956397,93.077,6,3,8
"2010-07","SENGKANG","5 ROOM","204B","COMPASSVALE DR",5,110,2001,447000,480247.537,4063.636364,4365.8867,93.077,6,3,8
"2010-07","SENGKANG","5 ROOM","201B","COMPASSVALE DR",11,110,2001,477000,512478.9153,4336.363636,4658.89923,93.077,6,3,8
"2010-07","SENGKANG","5 ROOM","205C","COMPASSVALE LANE",5,123,1999,410000,440495.5037,3333.333333,3581.264258,93.077,4,1,7
"2010-07","SENGKANG","5 ROOM","206A","COMPASSVALE LANE",5,122,1999,460000,494214.4676,3770.491803,4050.938259,93.077,4,1,7
"2010-07","SENGKANG","5 ROOM","206A","COMPASSVALE LANE",5,123,1999,425000,456611.1929,3455.284553,3712.286121,93.077,4,1,7
"2010-07","SENGKANG","5 ROOM","206B","COMPASSVALE LANE",11,122,1999,470000,504958.2604,3852.459016,4139.002134,93.077,4,1,7
"2010-07","SENGKANG","5 ROOM","254","COMPASSVALE RD",11,116,2000,450000,483470.6748,3879.310345,4167.850645,93.077,4,4,4
"2010-07","SENGKANG","5 ROOM","254","COMPASSVALE RD",14,116,2000,450000,483470.6748,3879.310345,4167.850645,93.077,4,4,4
"2010-07","SENGKANG","5 ROOM","255","COMPASSVALE RD",2,115,2000,407000,437272.3659,3539.130435,3802.368399,93.077,4,4,4
"2010-07","SENGKANG","5 ROOM","248","COMPASSVALE RD",11,116,2000,438000,470578.1235,3775.862069,4056.707961,93.077,4,4,4
"2010-07","SENGKANG","5 ROOM","258C","COMPASSVALE RD",5,110,2001,490000,526445.8459,4454.545455,4785.871326,93.077,4,4,4
"2010-07","SENGKANG","5 ROOM","258C","COMPASSVALE RD",8,110,2001,466000,500660.7433,4236.363636,4551.461302,93.077,4,4,4
"2010-07","SENGKANG","5 ROOM","258C","COMPASSVALE RD",2,110,2001,445000,478098.7784,4045.454545,4346.352531,93.077,4,4,4
"2010-07","SENGKANG","5 ROOM","258A","COMPASSVALE RD",5,110,2001,450000,483470.6748,4090.909091,4395.187953,93.077,4,4,4
"2010-07","SENGKANG","5 ROOM","258D","COMPASSVALE RD",5,110,2001,450000,483470.6748,4090.909091,4395.187953,93.077,4,4,4
"2010-07","SENGKANG","5 ROOM","203A","COMPASSVALE RD",8,110,2000,436000,468429.3649,3963.636364,4258.448772,93.077,4,4,4
"2010-07","SENGKANG","5 ROOM","253","COMPASSVALE ST",8,116,2000,424888,456490.8624,3662.827586,3935.266055,93.077,4,5,10
"2010-07","SENGKANG","5 ROOM","253","COMPASSVALE ST",17,116,2000,440000,472726.882,3793.103448,4075.231742,93.077,4,5,10
"2010-07","SENGKANG","5 ROOM","262D","COMPASSVALE ST",8,110,2001,485000,521073.9495,4409.090909,4737.035905,93.077,4,5,10
"2010-07","SENGKANG","5 ROOM","291B","COMPASSVALE ST",11,110,2002,435000,467354.9857,3954.545455,4248.681688,93.077,4,5,10
"2010-07","SENGKANG","5 ROOM","223B","COMPASSVALE WALK",11,121,1999,458000,492065.709,3785.123967,4066.658752,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","224B","COMPASSVALE WALK",17,121,1999,455000,488842.5712,3760.330579,4040.02125,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","238","COMPASSVALE WALK",14,122,1999,478000,513553.2946,3918.032787,4209.453234,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","232","COMPASSVALE WALK",14,123,1999,468000,502809.5018,3804.878049,4087.882129,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","228B","COMPASSVALE WALK",5,115,1999,408000,438346.7452,3547.826087,3811.710828,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","228B","COMPASSVALE WALK",8,115,1999,436000,468429.3649,3791.304348,4073.298826,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","149","RIVERVALE CRES",14,116,1999,450000,483470.6748,3879.310345,4167.850645,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","142","RIVERVALE CRES",2,116,1999,389000,417933.5389,3353.448276,3602.875335,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","142","RIVERVALE CRES",11,122,1999,431888,464011.5173,3540.065574,3803.373093,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","183C","RIVERVALE CRES",5,110,2003,410000,440495.5037,3727.272727,4004.504579,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","184B","RIVERVALE CRES",8,110,2003,416000,446941.7794,3781.818182,4063.107085,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","155","RIVERVALE CRES",2,110,2005,425000,456611.1929,3863.636364,4151.010844,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","151","RIVERVALE CRES",11,110,2005,445000,478098.7784,4045.454545,4346.352531,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","146","RIVERVALE DR",5,122,1999,421000,452313.6758,3450.819672,3707.489146,93.077,2,10,10
"2010-07","SENGKANG","5 ROOM","124A","RIVERVALE DR",8,120,1999,408000,438346.7452,3400,3652.889543,93.077,2,10,10
"2010-07","SENGKANG","5 ROOM","190B","RIVERVALE DR",8,115,2000,420000,451239.2965,3652.173913,3923.81997,93.077,2,10,10
"2010-07","SENGKANG","5 ROOM","191A","RIVERVALE DR",5,115,2000,419500,450702.1069,3647.826087,3919.148755,93.077,2,10,10
"2010-07","SENGKANG","5 ROOM","117C","RIVERVALE DR",5,115,2000,412000,442644.2623,3582.608696,3849.080542,93.077,2,10,10
"2010-07","SENGKANG","5 ROOM","194","RIVERVALE DR",2,110,2001,396000,425454.1938,3600,3867.765399,93.077,2,10,10
"2010-07","SENGKANG","5 ROOM","195","RIVERVALE DR",17,110,2001,436000,468429.3649,3963.636364,4258.448772,93.077,2,10,10
"2010-07","SENGKANG","5 ROOM","121","RIVERVALE DR",2,110,2000,412000,442644.2623,3745.454545,4024.038748,93.077,2,10,10
"2010-07","SENGKANG","5 ROOM","121A","RIVERVALE DR",11,110,2000,405000,435123.6073,3681.818182,3955.669158,93.077,2,10,10
"2010-07","SENGKANG","5 ROOM","134","RIVERVALE ST",5,121,1999,360000,386776.5399,2975.206612,3196.500329,93.077,3,12,12
"2010-07","SENGKANG","5 ROOM","127","RIVERVALE ST",8,120,1999,408000,438346.7452,3400,3652.889543,93.077,3,12,12
"2010-07","SENGKANG","5 ROOM","132","RIVERVALE ST",8,120,1999,390000,419007.9182,3250,3491.732651,93.077,3,12,12
"2010-07","SENGKANG","5 ROOM","141","RIVERVALE ST",11,121,1999,423000,454462.4343,3495.867769,3755.887887,93.077,3,12,12
"2010-07","SENGKANG","5 ROOM","110","RIVERVALE WALK",11,121,1999,423000,454462.4343,3495.867769,3755.887887,93.077,3,6,6
"2010-07","SENGKANG","5 ROOM","110","RIVERVALE WALK",5,121,1999,420000,451239.2965,3471.07438,3729.250384,93.077,3,6,6
"2010-07","SENGKANG","5 ROOM","110","RIVERVALE WALK",2,120,1999,383000,411487.2632,3191.666667,3429.060527,93.077,3,6,6
"2010-07","SENGKANG","5 ROOM","200B","SENGKANG EAST RD",5,110,2001,429000,460908.71,3900,4190.079182,93.077,7,2,7
"2010-07","SENGKANG","5 ROOM","260A","SENGKANG EAST WAY",8,110,2001,490000,526445.8459,4454.545455,4785.871326,93.077,1,1,1
"2010-07","SENGKANG","5 ROOM","260B","SENGKANG EAST WAY",11,110,2001,478000,513553.2946,4345.454545,4668.666314,93.077,1,1,1
"2010-07","SENGKANG","5 ROOM","261D","SENGKANG EAST WAY",2,110,2001,448888,482275.9651,4080.8,4384.326955,93.077,1,1,1
"2010-07","SENGKANG","5 ROOM","261A","SENGKANG EAST WAY",2,110,2000,470000,504958.2604,4272.727273,4590.52964,93.077,1,1,1
"2010-07","SENGKANG","5 ROOM","121D","SENGKANG EAST WAY",8,110,2000,401000,430826.0902,3645.454545,3916.60082,93.077,1,1,1
"2010-07","SENGKANG","5 ROOM","323B","SENGKANG EAST WAY",8,110,2002,505000,542561.5351,4590.909091,4932.377592,93.077,1,1,1
"2010-07","SENGKANG","5 ROOM","323C","SENGKANG EAST WAY",2,110,2003,430000,461983.0893,3909.090909,4199.846266,93.077,1,1,1
"2010-07","SENGKANG","5 ROOM","311B","ANCHORVALE LANE",17,112,2002,467000,501735.1225,4169.642857,4479.77788,93.077,6,6,18
"2010-07","SENGKANG","5 ROOM","311D","ANCHORVALE LANE",14,111,2002,450000,483470.6748,4054.054054,4355.591665,93.077,6,6,18
"2010-07","SENGKANG","5 ROOM","312A","ANCHORVALE LANE",2,111,2002,4e+05,429751.7109,3603.603604,3871.637036,93.077,6,6,18
"2010-07","SENGKANG","5 ROOM","316C","ANCHORVALE LINK",8,110,2003,473000,508181.3982,4300,4619.830893,93.077,10,10,10
"2010-07","SENGKANG","5 ROOM","318C","ANCHORVALE LINK",5,110,2003,463000,497437.6054,4209.090909,4522.160049,93.077,10,10,10
"2010-07","SENGKANG","5 ROOM","318C","ANCHORVALE LINK",8,110,2003,475000,510330.1568,4318.181818,4639.365061,93.077,10,10,10
"2010-07","SENGKANG","5 ROOM","318D","ANCHORVALE LINK",2,110,2003,431000,463057.4685,3918.181818,4209.61335,93.077,10,10,10
"2010-07","SENGKANG","5 ROOM","317C","ANCHORVALE RD",11,110,2003,452000,485619.4334,4109.090909,4414.722122,93.077,6,15,15
"2010-07","SENGKANG","5 ROOM","310B","ANCHORVALE RD",11,111,2003,428000,459834.3307,3855.855856,4142.651628,93.077,6,15,15
"2010-07","SENGKANG","5 ROOM","317A","ANCHORVALE RD",5,110,2003,461000,495288.8469,4190.909091,4502.625881,93.077,6,15,15
"2010-07","SENGKANG","5 ROOM","269B","COMPASSVALE LINK",5,110,2006,5e+05,537189.6387,4545.454545,4883.54217,93.077,7,5,17
"2010-07","SENGKANG","5 ROOM","269B","COMPASSVALE LINK",14,110,2006,540000,580164.8098,4909.090909,5274.225543,93.077,7,5,17
"2010-07","SENGKANG","5 ROOM","267B","COMPASSVALE LINK",2,110,2006,440000,472726.882,4000,4297.517109,93.077,7,5,17
"2010-07","SENGKANG","5 ROOM","269D","COMPASSVALE LINK",8,110,2006,516000,554379.7071,4690.909091,5039.815519,93.077,7,5,17
"2010-07","SENGKANG","5 ROOM","297A","COMPASSVALE ST",2,121,2001,408000,438346.7452,3371.900826,3622.700373,93.077,4,5,10
"2010-07","SENGKANG","5 ROOM","298A","COMPASSVALE ST",8,113,2001,420000,451239.2965,3716.814159,3993.268111,93.077,4,5,10
"2010-07","SENGKANG","5 ROOM","298B","COMPASSVALE ST",5,114,2001,406000,436197.9866,3561.403509,3826.298128,93.077,4,5,10
"2010-07","SENGKANG","5 ROOM","299A","COMPASSVALE ST",17,114,2001,433000,465206.2271,3798.245614,4080.756378,93.077,4,5,10
"2010-07","SENGKANG","5 ROOM","403D","FERNVALE LANE",23,114,2004,481000,516776.4324,4219.298246,4533.1266,93.077,10,7,7
"2010-07","SENGKANG","5 ROOM","405B","FERNVALE LANE",17,112,2004,458888,493019.7578,4097.214286,4401.962124,93.077,10,7,7
"2010-07","SENGKANG","5 ROOM","405C","FERNVALE LANE",23,112,2004,419000,450164.9172,3741.071429,4019.329618,93.077,10,7,7
"2010-07","SENGKANG","5 ROOM","408C","FERNVALE RD",2,115,2005,440000,472726.882,3826.086957,4110.66854,93.077,2,2,3
"2010-07","SENGKANG","5 ROOM","408C","FERNVALE RD",20,115,2005,484000,519999.5702,4208.695652,4521.735393,93.077,2,2,3
"2010-07","SENGKANG","5 ROOM","409B","FERNVALE RD",14,115,2004,470000,504958.2604,4086.956522,4390.941394,93.077,2,2,3
"2010-07","SENGKANG","5 ROOM","409B","FERNVALE RD",23,115,2004,490000,526445.8459,4260.869565,4577.789964,93.077,2,2,3
"2010-07","SENGKANG","5 ROOM","406A","FERNVALE RD",2,110,2004,413000,443718.6416,3754.545455,4033.805832,93.077,2,2,3
"2010-07","SENGKANG","5 ROOM","406A","FERNVALE RD",8,110,2004,416000,446941.7794,3781.818182,4063.107085,93.077,2,2,3
"2010-07","SENGKANG","5 ROOM","406B","FERNVALE RD",20,110,2004,470000,504958.2604,4272.727273,4590.52964,93.077,2,2,3
"2010-07","SENGKANG","5 ROOM","406B","FERNVALE RD",8,110,2004,433000,465206.2271,3936.363636,4229.147519,93.077,2,2,3
"2010-07","SENGKANG","5 ROOM","406C","FERNVALE RD",17,110,2004,484000,519999.5702,4400,4727.26882,93.077,2,2,3
"2010-07","SENGKANG","5 ROOM","157A","RIVERVALE CRES",14,110,2003,438000,470578.1235,3981.818182,4277.982941,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","157B","RIVERVALE CRES",17,110,2003,483000,518925.191,4390.909091,4717.501736,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","157C","RIVERVALE CRES",5,110,2003,440000,472726.882,4000,4297.517109,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","157C","RIVERVALE CRES",5,112,2003,440000,472726.882,3928.571429,4220.775733,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","157D","RIVERVALE CRES",17,111,2003,467000,501735.1225,4207.207207,4520.136239,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","158A","RIVERVALE CRES",11,111,2003,435000,467354.9857,3918.918919,4210.405276,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","158C","RIVERVALE CRES",14,111,2003,465000,499586.364,4189.189189,4500.778054,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","158C","RIVERVALE CRES",8,109,2003,448000,481321.9163,4110.091743,4415.797397,93.077,5,5,5
"2010-07","SENGKANG","5 ROOM","119B","RIVERVALE DR",11,121,2001,440000,472726.882,3636.363636,3906.833736,93.077,2,10,10
"2010-07","SENGKANG","5 ROOM","119B","RIVERVALE DR",5,121,2001,445000,478098.7784,3677.68595,3951.229574,93.077,2,10,10
"2010-08","SENGKANG","4 ROOM","321B","ANCHORVALE DR",5,91,2002,398000,425996.4893,4373.626374,4681.280102,93.428,7,8,10
"2010-08","SENGKANG","4 ROOM","296B","COMPASSVALE CRES",14,90,2002,390000,417433.7458,4333.333333,4638.152731,93.428,6,6,14
"2010-08","SENGKANG","4 ROOM","227C","COMPASSVALE DR",2,102,2000,378000,404589.6305,3705.882353,3966.565005,93.428,6,3,8
"2010-08","SENGKANG","4 ROOM","206B","COMPASSVALE LANE",17,102,1999,406000,434559.2328,3980.392157,4260.384635,93.428,4,1,7
"2010-08","SENGKANG","4 ROOM","203A","COMPASSVALE RD",14,90,2000,403888,432298.6685,4487.644444,4803.318539,93.428,4,4,4
"2010-08","SENGKANG","4 ROOM","223D","COMPASSVALE WALK",8,102,1999,409000,437770.2616,4009.803922,4291.86531,93.428,5,5,5
"2010-08","SENGKANG","4 ROOM","236","COMPASSVALE WALK",2,100,1999,384000,411011.6881,3840,4110.116881,93.428,5,5,5
"2010-08","SENGKANG","4 ROOM","238","COMPASSVALE WALK",2,101,1999,379000,405659.9735,3752.475248,4016.435381,93.428,5,5,5
"2010-08","SENGKANG","4 ROOM","226A","COMPASSVALE WALK",14,102,1999,420000,449544.0339,4117.647059,4407.29445,93.428,5,5,5
"2010-08","SENGKANG","4 ROOM","231","COMPASSVALE WALK",5,101,1999,382000,408871.0023,3782.178218,4048.227745,93.428,5,5,5
"2010-08","SENGKANG","4 ROOM","228B","COMPASSVALE WALK",11,101,1999,412000,440981.2904,4079.207921,4366.15139,93.428,5,5,5
"2010-08","SENGKANG","4 ROOM","154","RIVERVALE CRES",2,90,2005,370000,396026.887,4111.111111,4400.298745,93.428,5,5,5
"2010-08","SENGKANG","4 ROOM","156","RIVERVALE CRES",14,90,2005,388000,415293.0599,4311.111111,4614.367332,93.428,5,5,5
"2010-08","SENGKANG","4 ROOM","156","RIVERVALE CRES",5,90,2005,383000,409941.3452,4255.555556,4554.903836,93.428,5,5,5
"2010-08","SENGKANG","4 ROOM","150","RIVERVALE CRES",14,91,2005,388000,415293.0599,4263.736264,4563.659999,93.428,5,5,5
"2010-08","SENGKANG","4 ROOM","150","RIVERVALE CRES",14,91,2005,393000,420644.7746,4318.681319,4622.47005,93.428,5,5,5
"2010-08","SENGKANG","4 ROOM","150","RIVERVALE CRES",8,90,2005,388000,415293.0599,4311.111111,4614.367332,93.428,5,5,5
"2010-08","SENGKANG","4 ROOM","150","RIVERVALE CRES",14,90,2005,386888,414102.8385,4298.755556,4601.142651,93.428,5,5,5
"2010-08","SENGKANG","4 ROOM","151","RIVERVALE CRES",17,91,2005,392000,419574.4316,4307.692308,4610.70804,93.428,5,5,5
"2010-08","SENGKANG","4 ROOM","123","RIVERVALE DR",17,102,1999,417000,446333.0051,4088.235294,4375.813775,93.428,2,10,10
"2010-08","SENGKANG","4 ROOM","145","RIVERVALE DR",14,100,1999,390000,417433.7458,3900,4174.337458,93.428,2,10,10
"2010-08","SENGKANG","4 ROOM","188B","RIVERVALE DR",17,96,2000,393000,420644.7746,4093.75,4381.716402,93.428,2,10,10
"2010-08","SENGKANG","4 ROOM","186A","RIVERVALE DR",5,91,2001,368000,393886.2011,4043.956044,4328.419793,93.428,2,10,10
"2010-08","SENGKANG","4 ROOM","186B","RIVERVALE DR",14,90,2001,364000,389604.8294,4044.444444,4328.942549,93.428,2,10,10
"2010-08","SENGKANG","4 ROOM","195","RIVERVALE DR",11,91,2001,4e+05,428137.1752,4395.604396,4704.804123,93.428,2,10,10
"2010-08","SENGKANG","4 ROOM","121B","RIVERVALE DR",5,91,2000,354000,378901.4,3890.10989,4163.751648,93.428,2,10,10
"2010-08","SENGKANG","4 ROOM","125","RIVERVALE ST",17,100,1999,392000,419574.4316,3920,4195.744316,93.428,3,12,12
"2010-08","SENGKANG","4 ROOM","127","RIVERVALE ST",2,101,1999,365000,390675.1723,3613.861386,3868.071013,93.428,3,12,12
"2010-08","SENGKANG","4 ROOM","132","RIVERVALE ST",2,100,1999,371000,397097.23,3710,3970.9723,93.428,3,12,12
"2010-08","SENGKANG","4 ROOM","106","RIVERVALE WALK",8,100,1999,390000,417433.7458,3900,4174.337458,93.428,3,6,6
"2010-08","SENGKANG","4 ROOM","107","RIVERVALE WALK",5,101,1999,364000,389604.8294,3603.960396,3857.473558,93.428,3,6,6
"2010-08","SENGKANG","4 ROOM","113","RIVERVALE WALK",5,100,1998,382000,408871.0023,3820,4088.710023,93.428,3,6,6
"2010-08","SENGKANG","4 ROOM","261B","SENGKANG EAST WAY",14,90,2000,410000,438840.6045,4555.555556,4876.006717,93.428,1,1,1
"2010-08","SENGKANG","4 ROOM","303B","ANCHORVALE LINK",5,86,2001,349000,373549.6853,4058.139535,4343.600992,93.428,10,10,10
"2010-08","SENGKANG","4 ROOM","303C","ANCHORVALE LINK",2,85,2001,358000,383182.7718,4211.764706,4508.032609,93.428,10,10,10
"2010-08","SENGKANG","4 ROOM","303C","ANCHORVALE LINK",14,88,2001,373000,399237.9158,4238.636364,4536.794498,93.428,10,10,10
"2010-08","SENGKANG","4 ROOM","202","COMPASSVALE DR",11,87,2001,375000,401378.6017,4310.344828,4613.547146,93.428,6,3,8
"2010-08","SENGKANG","4 ROOM","247","COMPASSVALE RD",11,85,2000,382000,408871.0023,4494.117647,4810.247086,93.428,4,4,4
"2010-08","SENGKANG","4 ROOM","259B","COMPASSVALE RD",11,90,2001,422000,451684.7198,4688.888889,5018.719109,93.428,4,4,4
"2010-08","SENGKANG","4 ROOM","185C","RIVERVALE CRES",8,85,2000,340000,363916.5989,4000,4281.371752,93.428,5,5,5
"2010-08","SENGKANG","4 ROOM","185D","RIVERVALE CRES",5,85,2000,353000,377831.0571,4152.941176,4445.07126,93.428,5,5,5
"2010-08","SENGKANG","4 ROOM","124B","RIVERVALE DR",2,90,1999,328000,351072.4836,3644.444444,3900.805374,93.428,2,10,10
"2010-08","SENGKANG","4 ROOM","261C","SENGKANG EAST WAY",5,85,2000,4e+05,428137.1752,4705.882353,5036.907943,93.428,1,1,1
"2010-08","SENGKANG","4 ROOM","318D","ANCHORVALE LINK",14,92,2003,424000,453825.4057,4608.695652,4932.884844,93.428,10,10,10
"2010-08","SENGKANG","4 ROOM","313C","ANCHORVALE RD",5,92,2003,382000,408871.0023,4152.173913,4444.250025,93.428,6,15,15
"2010-08","SENGKANG","4 ROOM","268B","COMPASSVALE LINK",8,90,2006,469000,501990.8379,5211.111111,5577.675976,93.428,7,5,17
"2010-08","SENGKANG","4 ROOM","268B","COMPASSVALE LINK",11,90,2006,453000,484865.3509,5033.333333,5387.392787,93.428,7,5,17
"2010-08","SENGKANG","4 ROOM","268C","COMPASSVALE LINK",5,91,2006,440000,470950.8927,4835.164835,5175.284535,93.428,7,5,17
"2010-08","SENGKANG","4 ROOM","268C","COMPASSVALE LINK",11,90,2006,445000,476302.6074,4944.444444,5292.251193,93.428,7,5,17
"2010-08","SENGKANG","4 ROOM","268C","COMPASSVALE LINK",8,90,2006,435000,465599.178,4833.333333,5173.3242,93.428,7,5,17
"2010-08","SENGKANG","4 ROOM","269A","COMPASSVALE LINK",11,90,2006,460000,492357.7514,5111.111111,5470.641682,93.428,7,5,17
"2010-08","SENGKANG","4 ROOM","269B","COMPASSVALE LINK",5,91,2006,4e+05,428137.1752,4395.604396,4704.804123,93.428,7,5,17
"2010-08","SENGKANG","4 ROOM","269B","COMPASSVALE LINK",14,91,2006,483888,517926.1035,5317.450549,5691.495643,93.428,7,5,17
"2010-08","SENGKANG","4 ROOM","267A","COMPASSVALE LINK",17,91,2006,453000,484865.3509,4978.021978,5328.190669,93.428,7,5,17
"2010-08","SENGKANG","4 ROOM","267A","COMPASSVALE LINK",14,90,2006,485000,519116.3249,5388.888889,5767.959165,93.428,7,5,17
"2010-08","SENGKANG","4 ROOM","267A","COMPASSVALE LINK",11,90,2006,455000,487006.0367,5055.555556,5411.178186,93.428,7,5,17
"2010-08","SENGKANG","4 ROOM","269C","COMPASSVALE LINK",2,90,2006,415000,444192.3192,4611.111111,4935.470214,93.428,7,5,17
"2010-08","SENGKANG","4 ROOM","269C","COMPASSVALE LINK",14,90,2006,446000,477372.9503,4955.555556,5304.143892,93.428,7,5,17
"2010-08","SENGKANG","4 ROOM","269C","COMPASSVALE LINK",8,90,2006,454000,485935.6938,5044.444444,5399.285487,93.428,7,5,17
"2010-08","SENGKANG","4 ROOM","298B","COMPASSVALE ST",8,94,2001,389000,416363.4028,4138.297872,4429.397902,93.428,4,5,10
"2010-08","SENGKANG","4 ROOM","298C","COMPASSVALE ST",14,94,2001,395000,422785.4605,4202.12766,4497.717664,93.428,4,5,10
"2010-08","SENGKANG","4 ROOM","298C","COMPASSVALE ST",14,94,2001,366000,391745.5153,3893.617021,4167.505482,93.428,4,5,10
"2010-08","SENGKANG","4 ROOM","298D","COMPASSVALE ST",14,94,2001,388000,415293.0599,4127.659574,4418.011275,93.428,4,5,10
"2010-08","SENGKANG","4 ROOM","298D","COMPASSVALE ST",11,94,2001,380000,406730.3164,4042.553191,4326.91826,93.428,4,5,10
"2010-08","SENGKANG","4 ROOM","404B","FERNVALE LANE",8,92,2004,385000,412082.0311,4184.782609,4479.152512,93.428,10,7,7
"2010-08","SENGKANG","4 ROOM","408B","FERNVALE RD",11,95,2004,383888,410891.8097,4040.926316,4325.176945,93.428,2,2,3
